Energy (eV),Energy Off (eV),Satellite Energy Off (eV),Lbeta4,Lbeta4-4s,Lbeta4-3p*,Lbeta4-4p,Lbeta4-4p*,Lbeta4-2s,Lbeta4-3d,Lbeta4-1s,Lbeta4-4d*,Lbeta4-3p,Lbeta4-2p*,Lbeta4-2p,Lbeta4-4d,Lbeta4-5s,Lbeta4-3s,Lbeta4-3d*,Lbeta3,Lbeta3-4s,Lbeta3-3p*,Lbeta3-4p,Lbeta3-4p*,Lbeta3-2s,Lbeta3-3d,Lbeta3-1s,Lbeta3-4d*,Lbeta3-2p*,Lbeta3-2p,Lbeta3-4d,Lbeta3-5s,Lbeta3-3s,Lbeta3-3d*,Lgamma5,Lgamma5-4s,Lgamma5-3p*,Lgamma5-4p,Lgamma5-4p*,Lgamma5-2s,Lgamma5-3d,Lgamma5-1s,Lgamma5-4d*,Lgamma5-3p,Lgamma5-2p*,Lgamma5-2p,Lgamma5-4d,Lgamma5-5s,Lgamma5-3s,Lgamma5-3d*,Lbeta6,Lbeta6-4s,Lbeta6-3p*,Lbeta6-4p,Lbeta6-4p*,Lbeta6-2s,Lbeta6-3d,Lbeta6-1s,Lbeta6-4d*,Lbeta6-3p,Lbeta6-2p*,Lbeta6-4d,Lbeta6-5s,Lbeta6-3s,Lbeta6-3d*,Lbeta15,Lbeta15-4s,Lbeta15-3p*,Lbeta15-4p,Lbeta15-4p*,Lbeta15-2s,Lbeta15-3d,Lbeta15-1s,Lbeta15-4d*,Lbeta15-3p,Lbeta15-2p*,Lbeta15-4d,Lbeta15-5s,Lbeta15-3s,Lbeta15-3d*,Lbeta7,Lbeta7-4s,Lbeta7-3p*,Lbeta7-4p,Lbeta7-4p*,Lbeta7-2s,Lbeta7-3d,Lbeta7-1s,Lbeta7-4d*,Lbeta7-3p,Lbeta7-2p*,Lbeta7-4d,Lbeta7-5s,Lbeta7-3s,Lbeta7-3d*,Total,Total Off,Exp Energy (eV),Intensity,Error,Residues (arb. units),std+,std-,,red chi 2
3555.208054547116,3553.6262665611225,3558.4392792294507,0.0012486236925009974,3.797828441107015e-07,1.2415631997315136e-08,1.9868415378264165e-08,1.7973118616763615e-08,2.6838572393551874e-06,1.324161727267474e-09,4.076267694058956e-06,1.6597896730332613e-08,1.1809961265883982e-07,2.1521398084223728e-08,2.9045591287289554e-08,1.552587912874484e-08,6.103312510509215e-07,2.0106726521498714e-06,2.6832182113839714e-09,0.0033267945468819417,9.653050231554485e-07,3.884779633418142e-08,6.052883679048996e-08,1.770158850883362e-08,7.83757990854377e-06,2.175823009031179e-09,1.685123371230943e-05,6.796814845263746e-08,3.633803595712974e-08,1.5109157115464338e-07,4.0646754279815456e-08,1.5301917254065764e-06,4.407496757227501e-06,8.496002388609842e-09,0.0002713043070471549,7.816429292068642e-08,2.269589305737662e-09,4.101165079491355e-09,2.6870217115854233e-08,1.4251777869957921e-08,5.016698824762718e-11,1.153075690657083e-09,2.4182237046742768e-09,9.892014096237372e-10,1.1395118865177385e-10,6.313106456167793e-08,2.2869324388600485e-09,9.496600846353032e-08,3.756675688051245e-08,7.324304409570448e-11,0.00010201971765268869,4.228654514953674e-08,6.439049331227866e-10,7.67877415734524e-09,1.5249387039975051e-09,6.756566475231681e-07,8.764177640650966e-11,1.288999679195519e-07,2.1103841996889023e-09,4.268668357301358e-09,4.873172157678076e-08,6.179650674980806e-10,4.7677227029232444e-08,7.48108636957414e-08,1.8190893366566478e-10,0.01216109827029151,2.5986737150090912e-05,7.189883131388042e-08,4.767361811591212e-07,5.30543916334655e-08,5.529526206142032e-07,1.8645350562426295e-08,9.882305147195097e-08,3.4087889938998725e-07,5.956923225764477e-06,8.700546157465429e-09,3.5632734696089204e-07,5.690309344792621e-06,5.2094410613446524e-05,1.684004328649368e-07,0.00012904636568227844,8.807587511973785e-07,8.074147084352926e-10,1.560973614126911e-07,1.6917400917612173e-08,3.3047927827809284e-09,1.0400201035392221e-10,5.805262505588177e-10,2.6314562683697043e-08,6.921273723768228e-09,7.484621220051312e-11,1.0069316613326878e-08,1.535506179609118e-07,7.471734168576031e-08,2.754730731804139e-10,0.01737548734283777,145.44340843565274,3560.214613,218.1,14.768209099278083,42.134354730673664,14.768209099278083,-14.768209099278083,,
3555.3542947936085,3553.772506807615,3558.5855194759433,0.0012466659762151715,3.7917246559645087e-07,1.2394790126790587e-08,1.9836386466174264e-08,1.7944522324984396e-08,2.6768410776652603e-06,1.321934160301861e-09,4.036752326953819e-06,1.6571127706768894e-08,1.1786162260389363e-07,2.1461433714809845e-08,2.8971737485317535e-08,1.5500867164073116e-08,6.093493017362408e-07,2.0074606333823715e-06,2.678435882258424e-09,0.003320387230148526,9.633876285314452e-07,3.876306701087239e-08,6.040842505955898e-08,1.76662719024013e-08,7.807852827740268e-06,2.171031574876454e-09,1.704780926673149e-05,6.783274210583375e-08,3.619998944389545e-08,1.5045876421966632e-07,4.0565861261670824e-08,1.5271490569234832e-06,4.398208480032485e-06,8.476535260499586e-09,0.000272725078533466,7.852768173892634e-08,2.277381229336598e-09,4.118302364956213e-09,2.697244155299504e-08,1.4277509218067313e-08,5.032656288158687e-11,1.1544316792323985e-09,2.429416422336747e-09,9.924252616730206e-10,1.141258058557997e-10,6.347219520590008e-08,2.2983798821630032e-09,9.542233975964233e-08,3.766240646469102e-08,7.348581780087268e-11,0.00010179882078642035,4.219005268497777e-08,6.42017250215608e-10,7.661093366351512e-09,1.5216148749962946e-09,6.68613036574163e-07,8.738121514629668e-11,1.2996527921298018e-07,2.105562976159178e-09,4.2565743591619845e-09,4.7688408311423125e-08,6.166023349769557e-10,4.7569865335065616e-08,7.46437758643201e-08,1.81374183266964e-10,0.012031050189164118,2.558475305383436e-05,7.356098585025414e-08,4.6808510493953835e-07,5.215447335938002e-08,5.560168802926965e-07,1.9194144561026194e-08,9.902125166700871e-08,3.3572358438739356e-07,6.179376229140594e-06,8.729326390015119e-09,3.5108691254975813e-07,5.616007424381791e-06,5.29827667955152e-05,1.7453755725666224e-07,0.0001270127408057047,8.690575451956e-07,8.158659756722069e-10,1.5405473085589822e-07,1.667520072154035e-08,3.3169746380723023e-09,1.0514855984954026e-10,5.815438622978624e-10,2.5228427544718107e-08,7.00939775954745e-09,7.504370416459922e-11,9.674937009280204e-09,1.4998598685057178e-07,7.553744312853402e-08,2.7886131366781975e-10,0.01723694210058293,145.4432698904105,3560.165332,266.1,16.312571838922274,90.07004233004403,16.312571838922274,-16.312571838922274,,
3555.5005350401016,3553.9187470541083,3558.7317597224364,0.0012447128596702705,3.7856355674687713e-07,1.2374000659601855e-08,1.980443492030411e-08,1.791599372324021e-08,2.6698523685713323e-06,1.3197122112063946e-09,3.997831554052749e-06,1.654442337712895e-08,1.1762435864709558e-07,2.14017200870674e-08,2.8898172696100478e-08,1.5475915577236316e-08,6.083697197145021e-07,2.004256236425734e-06,2.6736663597707037e-09,0.0033139984000545224,9.61475937442362e-07,3.867861457471705e-08,6.028837123882527e-08,1.7631060841369662e-08,7.778294219821098e-06,2.1662560141575427e-09,1.724906325509172e-05,6.769773987745212e-08,3.606273446023238e-08,1.4983008536337936e-07,4.048520940448739e-08,1.5241154514990864e-06,4.388949394796613e-06,8.457135012679766e-09,0.0002741569862892931,7.889359604604352e-08,2.2852132844435596e-09,4.13554531565665e-09,2.7075190827448487e-08,1.430331037352124e-08,5.048689996682635e-11,1.1557900603501566e-09,2.440686710582346e-09,9.956648880889457e-10,1.1430082465326262e-10,6.38458359867052e-08,2.3099131068990007e-09,9.588195652586287e-08,3.7758454886942485e-08,7.372980304003449e-11,0.00010157864001716806,4.209388968439712e-08,6.401378507372513e-10,7.643473159047915e-09,1.5183017676721415e-09,6.616632489904976e-07,8.712181649759088e-11,1.310438767493965e-07,2.1007582399290173e-09,4.244531724485011e-09,4.6677047464834066e-08,6.152441014866911e-10,4.7462865605344185e-08,7.447728134551448e-08,1.808417944426395e-10,0.011903073313058385,2.5191462143457393e-05,7.527837946013013e-08,4.596635816592009e-07,5.1276430047346396e-08,5.59106795218229e-07,1.9768518724058532e-08,9.922004870605215e-08,3.306841380369052e-07,6.408637121468229e-06,8.75825412229012e-09,3.459611505399003e-07,5.543147838504628e-06,5.388465275924923e-05,1.8100054463163732e-07,0.00012502661704600243,8.568765558225591e-07,8.244494620653281e-10,1.5198153933952885e-07,1.6428277870895452e-08,3.3292272912202393e-09,1.063144252269888e-10,5.825641613832743e-10,2.4206592883093663e-08,7.099233148492029e-09,7.524199570276055e-11,9.302520366626794e-09,1.465429663186086e-07,7.637054278478318e-08,2.8231381809150623e-10,0.017100587311774208,145.44313353562168,3560.115677,228.0,15.0996688705415,51.90495199889554,15.0996688705415,-15.0996688705415,,
3555.6467752865947,3554.0649873006014,3558.8779999689295,0.0012427643284706829,3.77956112849606e-07,1.2353263420327227e-08,1.9772560491745864e-08,1.788753259961576e-08,2.6628909691644177e-06,1.3174958611004631e-09,3.959493747076365e-06,1.6517783533158605e-08,1.1738781781067333e-07,2.134225580349456e-08,2.882489537840056e-08,1.545102417410422e-08,6.073924973841556e-07,2.001059437390787e-06,2.668909598120069e-09,0.003307627985573607,9.595699273036215e-07,3.859443782040041e-08,6.016867391502406e-08,1.7595954905746352e-08,7.748902816655712e-06,2.1614962565679796e-09,1.7455080124975524e-05,6.756314016143003e-08,3.592626493497579e-08,1.4920549776055728e-07,4.0404797750935235e-08,1.5210908731870689e-06,4.379719379856928e-06,8.43780133893357e-09,0.00027560014643464444,7.926205916153772e-08,2.29308574668317e-09,4.152894784981011e-09,2.7178468036867914e-08,1.4329181589432326e-08,5.064800436754246e-11,1.1571508396404512e-09,2.452035284887751e-09,9.98920391877081e-10,1.1447624627631621e-10,6.425288116629315e-08,2.3215329683646624e-09,9.63448902647292e-08,3.785490458837909e-08,7.397500790353265e-11,0.00010135917225549561,4.199805465158168e-08,6.38266686324628e-10,7.625913260857114e-09,1.5149993365175423e-09,6.548060048136573e-07,8.686357353979489e-11,1.3213598084104315e-07,2.0959699159767906e-09,4.232540162591545e-09,4.569642945283479e-08,6.138903472604532e-10,4.735622621598246e-08,7.431137705734633e-08,1.8031175326508892e-10,0.011777123970559255,2.4806633540386086e-05,7.7053326870342e-08,4.5146370990245294e-07,5.041960176840826e-08,5.622226525088423e-07,2.037011603603758e-08,9.941944498750941e-08,3.257571202881329e-07,6.6442897653599e-06,8.787330327442784e-09,3.4094674380722683e-07,5.471693586900819e-06,5.4799888115705714e-05,1.878126931296191e-07,0.00012308653243461553,8.44268671907661e-07,8.331679148761519e-10,1.4988251526263075e-07,1.6177352509940363e-08,3.3415513122500232e-09,1.0750004745413927e-10,5.835871573159784e-10,2.3244214142684376e-08,7.19082476180671e-09,7.544109105122829e-11,8.950524216564754e-09,1.4321613570387487e-07,7.72169029976633e-08,2.8583224890760815e-10,0.01696637713511907,145.44299932544502,3560.066399,225.0,15.0,48.840066549963694,15.0,-15.0,,
3555.793015533088,3554.2112275470945,3559.0242402154227,0.0012408203682770513,3.773501292111256e-07,1.2332578234277886e-08,1.974076293259154e-08,1.785913874301834e-08,2.6559567374634055e-06,1.3152850911827245e-09,3.921727547558883e-06,1.6491207967440717e-08,1.171519971322243e-07,2.128303947631551e-08,2.875190400143407e-08,1.5426192761325942e-08,6.064176271741278e-07,1.9978702124811045e-06,2.6641655517108297e-09,0.003301275916020105,9.576695756422452e-07,3.851053554916121e-08,6.004933168184201e-08,1.7560953677625116e-08,7.719677361999163e-06,2.1567522321915015e-09,1.7665944300817812e-05,6.742894135967298e-08,3.5790574855225386e-08,1.485849650029463e-07,4.032462534842821e-08,1.518075286219082e-06,4.370518314180957e-06,8.418533934795762e-09,0.0002770546765994046,7.963309467306464e-08,2.3009988940466127e-09,4.170351634764676e-09,2.7282276296285485e-08,1.4355123120064088e-08,5.0809880986777433e-11,1.1585140227499455e-09,2.46346286896269e-09,1.0021918768845369e-09,1.146520719618428e-10,6.469427620049885e-08,2.3332403324931663e-09,9.6811172855889e-08,3.795175802982353e-08,7.422144054947757e-11,0.00010114041442859582,4.190254609879064e-08,6.364037089668638e-10,7.608413398744605e-09,1.5117075362632874e-09,6.480400341147479e-07,8.660647940383533e-11,1.3324181632447634e-07,2.091197929706683e-09,4.220599384857783e-09,4.47453959304933e-08,6.125410526397561e-10,4.724994555198619e-08,7.414605993931667e-08,1.7978404590954893e-10,0.011653159633169817,2.443004325001137e-05,7.888825465457193e-08,4.434779180296667e-07,4.958335079040157e-08,5.653647432981065e-07,2.100071352830847e-08,9.961944292186603e-08,3.2093921756509266e-07,6.885779799606002e-06,8.816555987042771e-09,3.3604049409334793e-07,5.401608845309208e-06,5.572825361024556e-05,1.950007031411613e-07,0.00012119108059094952,8.31286088433685e-07,8.420241524041919e-10,1.47762193833933e-07,1.5923118771103866e-08,3.3539472770807844e-09,1.0870588026023172e-10,5.846128596390484e-10,2.2336880610232636e-08,7.284218952285977e-09,7.564099447544938e-11,8.617533525790997e-09,1.400003703259757e-07,7.807679234293905e-08,2.8941832333040904e-10,0.01683426676530536,145.4428672150752,3560.017123,215.1,14.66628787389638,38.87489388717586,14.66628787389638,-14.66628787389638,,
3555.9392557795804,3554.357467793587,3559.1704804619153,0.001238880964806024,3.7674560115669904e-07,1.2311944927494375e-08,1.970904199592838e-08,1.7830811943174226e-08,2.6490495324078913e-06,1.31307988273072e-09,3.884521859872834e-06,1.6464696473391337e-08,1.1691689366462127e-07,2.1224069727399705e-08,2.8679197044785638e-08,1.5401421146326323e-08,6.054451015436816e-07,1.994688537992603e-06,2.659434175151278e-09,0.0032949421210470694,9.557748600962078e-07,3.8426906568749544e-08,5.993034313987702e-08,1.7526056741173587e-08,7.690616611359136e-06,2.1520238714994736e-09,1.7881739988678962e-05,6.729514188200796e-08,3.565565826567568e-08,1.4796845109355578e-07,4.02446912490963e-08,1.5150686550037077e-06,4.361346077362871e-06,8.39933249754078e-09,0.0002785206959468229,8.000672644011936e-08,2.3089530069159716e-09,4.187916735388043e-09,2.7386618738148738e-08,1.4381135220837065e-08,5.097253476679055e-11,1.1598796153419227e-09,2.4749701948633236e-09,1.005479447808203e-09,1.1482830295147416e-10,6.517101920179877e-08,2.345036076012537e-09,9.728083656150743e-08,3.8049017692001864e-08,7.446910920442912e-11,0.0001009223634801846,4.180736254669886e-08,6.345488710022373e-10,7.590973301208532e-09,1.5084263218770015e-09,6.41364077427395e-07,8.635052727170362e-11,1.3436161267043475e-07,2.086442206945836e-09,4.208709104697667e-09,4.38228376244624e-08,6.111961980737589e-10,4.714402200739232e-08,7.398132695222208e-08,1.7925865865318617e-10,0.011531138879669944,2.4061473953538842e-05,8.078570690045174e-08,4.3569894822458063e-07,4.876706085406063e-08,5.685333628023588e-07,2.166223542607803e-08,9.98200449317364e-08,3.1622723723878e-07,7.132396914143142e-06,8.845932091159607e-09,3.3123931694224935e-07,5.332858921009246e-06,5.666948850213786e-05,2.025950505595286e-07,0.00011933890821552674,8.179798985859708e-07,8.510210661799709e-10,1.4562490719716102e-07,1.5666242041490606e-08,3.366415767599852e-09,1.0993239058444443e-10,5.856412779379252e-10,2.1480571387524387e-08,7.379463613088721e-09,7.584171027031589e-11,8.302248921369692e-09,1.368908224806301e-07,7.895048579179654e-08,2.9307381552937164e-10,0.016704212373943483,145.44273716068386,3559.967849,230.1,15.16904743218901,53.80943237823726,15.16904743218901,-15.16904743218901,,
3556.0854960260735,3554.5037080400803,3559.3167207084084,0.0012369461038299657,3.761425240302679e-07,1.2291363326742694e-08,1.9677397435833672e-08,1.7802551990624533e-08,2.6421692138509415e-06,1.3108802171004493e-09,3.847865844441538e-06,1.6438248845255354e-08,1.1668250447591474e-07,2.116534518818085e-08,2.860677299832199e-08,1.5376709137301926e-08,6.044749129822585e-07,1.9915143903130695e-06,2.654715423252529e-09,0.003288626530644263,9.538857584137545e-07,3.834354969338351e-08,5.981170689659617e-08,1.749126368262054e-08,7.661719331864148e-06,2.1473111053482434e-09,1.810255096144542e-05,6.71617401461346e-08,3.552150926795283e-08,1.473559204410311e-07,4.016499450975659e-08,1.5120709441253733e-06,4.352202549619494e-06,8.380196726170588e-09,0.00027999832519745615,8.038297859778544e-08,2.3169483680890076e-09,4.205590965876128e-09,2.749149851235742e-08,1.4407218148335476e-08,5.113597068943725e-11,1.1612476230963604e-09,2.4865580031076546e-09,1.0087832102031406e-09,1.1500494049161551e-10,6.568416236600864e-08,2.356921086606896e-09,9.775391403177342e-08,3.814668607574038e-08,7.471802216409124e-11,0.00010070501637039186,4.1712502524338485e-08,6.327021251151177e-10,7.573592698269219e-09,1.5051556485616376e-09,6.347768861431836e-07,8.609571037599708e-11,1.3549560409678053e-07,2.081702673941414e-09,4.1968690375454764e-09,4.292769223334463e-08,6.098557641185423e-10,4.703845398520717e-08,7.38171750779699e-08,1.787355778741872e-10,0.011411021361760348,2.3700714804848856e-05,8.274835112464764e-08,4.281198414055804e-07,4.7970136463275495e-08,5.717288103893116e-07,2.2356767780461724e-08,1.000212534519396e-07,3.1161810237882323e-07,7.383257415725073e-06,8.875459638446795e-09,3.2654023688605165e-07,5.265410210304906e-06,5.762328788484867e-05,2.1063012923253184e-07,0.00011752871271347288,8.043997357049716e-07,8.601616232366958e-10,1.434747771128163e-07,1.5407356758959657e-08,3.3789573717384542e-09,1.1118005904307725e-10,5.866724218406561e-10,2.067161622500984e-08,7.476608239217432e-09,7.604324276040014e-11,8.003476076245213e-09,1.338829038298454e-07,7.983826487793976e-08,2.968005589303546e-10,0.016576171051976292,145.4426091193619,3559.918576,198.9,14.10319112825179,22.54367903339883,14.10319112825179,-14.10319112825179,,
3556.2317362725666,3554.6499482865734,3559.4629609549015,0.0012350157711767352,3.7554089319437325e-07,1.2270833259511044e-08,1.9645829007370574e-08,1.7774358676722004e-08,2.635315642552136e-06,1.3086860757260186e-09,3.811748911136367e-06,1.6411864878103014e-08,1.1644882664924258e-07,2.110686449957842e-08,2.85346303621087e-08,1.535205654321774e-08,6.035070540093519e-07,1.9883477459218026e-06,2.650009251027523e-09,0.00328232907513634,9.520022484527865e-07,3.826046374370861e-08,5.969342156629757e-08,1.745657409024428e-08,7.632984302134376e-06,2.142613864976667e-09,1.8328460323050387e-05,6.70287345775812e-08,3.538812201996459e-08,1.4674733785413467e-07,4.0085534191887e-08,1.5090821183433658e-06,4.343087611786633e-06,8.361126321403193e-09,0.00028148768665349895,8.076187556053239e-08,2.324985262803985e-09,4.223375213998934e-09,2.7596918786295413e-08,1.4433372160313149e-08,5.130019377654714e-11,1.1626180517099652e-09,2.4982270427924406e-09,1.0121032704909707e-09,1.1518198583346442e-10,6.623481333991487e-08,2.3688962630801462e-09,9.823043831048345e-08,3.824476570216171e-08,7.496818779400712e-11,0.00010048837007566008,4.161796456904432e-08,6.308634243329889e-10,7.556271321459339e-09,1.5018954717540802e-09,6.282772228720105e-07,8.584202199947273e-11,1.366440296845516e-07,2.0769792573578437e-09,4.1850789008389665e-09,4.205894239829879e-08,6.085197314364347e-10,4.693323989734843e-08,7.365360131940036e-08,1.7821479005087454e-10,0.011292767770945355,2.3347561232433745e-05,8.47789844365291e-08,4.2073392295048227e-07,4.7192002190629884e-08,5.749513896479021e-07,2.3086574771109215e-08,1.0022307092956943e-07,3.0710884676849314e-07,7.637287979043125e-06,8.905139636226058e-09,3.219403828662222e-07,5.199230157858196e-06,5.858929995942402e-05,2.1914422355513082e-07,0.00011575923994076912,7.905934663564091e-07,8.694488684633581e-10,1.4131570999984963e-07,1.514706471225279e-08,3.3915726835481553e-09,1.1244938041617611e-10,5.877063010181037e-10,1.9906660658629e-08,7.575703991836938e-09,7.624559630018629e-11,7.720116140818289e-09,1.3097226907245868e-07,8.074041786901599e-08,3.0060044862653056e-10,0.01645010075446995,145.44248304906438,3559.869305,188.1,13.714955340794953,11.677633524175832,13.714955340794953,-13.714955340794953,,
3556.3779765190598,3554.7961885330665,3559.6092012013946,0.0012330899527294003,3.7494070403005925e-07,1.2250354554005978e-08,1.9614336466582988e-08,1.7746231793626874e-08,2.628488680170468e-06,1.3064974401192194e-09,3.776160712851847e-06,1.6385544367825595e-08,1.1621585728273367e-07,2.1048626311918217e-08,2.8462767646325595e-08,1.5327463173803227e-08,6.025415171743504e-07,1.9851885813891473e-06,2.6453156136898792e-09,0.003276049685180847,9.501243081801896e-07,3.8177647546754966e-08,5.9575485770068776e-08,1.742198755436005e-08,7.604410312153253e-06,2.1379320820035055e-09,1.855955025027148e-05,6.689612360965636e-08,3.525549073525468e-08,1.4614266853629666e-07,4.00063093615977e-08,1.5061021425907591e-06,4.334001145315137e-06,8.34212098566069e-09,0.00028298890422360313,8.114344202608572e-08,2.3330639787650518e-09,4.241270376373693e-09,2.770288274486416e-08,1.4459597515700231e-08,5.146520909031168e-11,1.1639909068962487e-09,2.5099780717123445e-09,1.0154397359684586e-09,1.1535944023303486e-10,6.68241365029246e-08,2.380962515522876e-09,9.871044284073383e-08,3.834325911288621e-08,7.521961453027013e-11,0.00010027242158863652,4.152374722639652e-08,6.290327220234473e-10,7.539008903813629e-09,1.4986457471236571e-09,6.218638617688729e-07,8.558945547459763e-11,1.3780713349729203e-07,2.0722718842739293e-09,4.173338414002309e-09,4.1215613745122253e-08,6.071880807952983e-10,4.682837816458423e-08,7.349060270010528e-08,1.7769628176081525e-10,0.011176339806596412,2.3001814746413835e-05,8.688053994890482e-08,4.135347891866503e-07,4.643210199903298e-08,5.782014084596094e-07,2.3854116889483413e-08,1.0042549982407131e-07,3.0269661016783044e-07,7.893211726301917e-06,8.934973100573516e-09,3.17436983876929e-07,5.1342872177770534e-06,5.956712327569925e-05,2.2817944189613177e-07,0.00011402928206599642,7.76606934388212e-07,8.788859270431535e-10,1.3915139412832806e-07,1.4885933813687338e-08,3.4042623032788285e-09,1.1374086415461226e-10,5.887429251841884e-10,1.918263495352522e-08,7.676803765586218e-09,7.644877527431023e-11,7.451157115839371e-09,1.2815480079061856e-07,8.165723994251202e-08,3.044754439052847e-10,0.01632596024900572,145.4423589085589,3559.820036,219.0,14.798648586948742,42.511294180693824,14.798648586948742,-14.798648586948742,,
3556.5242167655524,3554.942428779559,3559.7554414478873,0.0012311686344259934,3.743419519367886e-07,1.2229927039148942e-08,1.9582919570491058e-08,1.7718171134303362e-08,2.6216881892574223e-06,1.3043142918691528e-09,3.741091139255804e-06,1.6359287111131672e-08,1.1598359348941629e-07,2.0990629284854685e-08,2.8391183371184245e-08,1.5302928839548784e-08,6.015782950564016e-07,1.9820368733760967e-06,2.6406344666528543e-09,0.0032697882917663615,9.482519156712031e-07,3.809509993589633e-08,5.945789813574779e-08,1.7387503667308183e-08,7.575996163141276e-06,2.133265688424929e-09,1.8795901710577823e-05,6.676390568340393e-08,3.512360968236832e-08,1.4554187808026328e-07,3.9927319089604204e-08,1.5031309819734076e-06,4.324943032267176e-06,8.323180423057738e-09,0.00028450210344812247,8.152770297935215e-08,2.3411848061677708e-09,4.259277358568141e-09,2.7809393590512342e-08,1.4485894474609535e-08,5.163102173367278e-11,1.1653661943855783e-09,2.5218118564807928e-09,1.018792714816137e-09,1.1553730495117866e-10,6.745335413090783e-08,2.3931207654819474e-09,9.919396147069989e-08,3.8442168870233803e-08,7.547231088023878e-11,0.00010005716791807085,4.142984905016553e-08,6.272099718912642e-10,7.52180517985897e-09,1.4954064305707248e-09,6.155355888292724e-07,8.533800418310881e-11,1.3898516470370588e-07,2.0675804821800776e-09,4.1616472984294044e-09,4.0396772998415894e-08,6.058607930678492e-10,4.6723867216474764e-08,7.332817626425179e-08,1.771800396799488e-10,0.011061700145154302,2.26632827506542e-05,8.905609343124491e-08,4.065162946020946e-07,4.568989858015381e-08,5.814791790711101e-07,2.4662071240333448e-08,1.0062854260731581e-07,2.983786338111278e-07,8.149538027940841e-06,8.964961056406403e-09,3.130273648185631e-07,5.070550816375057e-06,6.055630395833898e-05,2.3778174534550705e-07,0.00011233767554097002,7.624837546910807e-07,8.884760069802577e-10,1.3698529874847397e-07,1.4624497308539625e-08,3.4170268374575588e-09,1.1505503490854259e-10,5.897823040961123e-10,1.849672641499881e-08,7.779962259034516e-09,7.665278409779831e-11,7.195666071463574e-09,1.2542659537748123e-07,8.258903336616377e-08,3.0842757089734e-10,0.01620370906916507,145.44223665737908,3559.770768,237.0,15.394804318340652,60.44465795534654,15.394804318340652,-15.394804318340652,,
3556.6704570120455,3555.0886690260522,3559.9016816943804,0.00122925180225923,3.7374463233234707e-07,1.2209550544572454e-08,1.955157807708609e-08,1.7690176492515604e-08,2.6149140332500023e-06,1.3021366126418155e-09,3.7065303107086875e-06,1.6333092905542824e-08,1.1575203239712293e-07,2.093287208729297e-08,2.8319876066844967e-08,1.5278453351701793e-08,6.006173802642567e-07,1.9788925986338363e-06,2.6359657655282102e-09,0.0032635448262105147,9.463850491087583e-07,3.801281975080799e-08,5.9340657297882e-08,1.7353122023441652e-08,7.547740667430901e-06,2.1286146166119547e-09,1.9037594154460855e-05,6.663207924755559e-08,3.4992473184223666e-08,1.4494493246281922e-07,3.984856245119918e-08,1.500168601768887e-06,4.3159131553123544e-06,8.30430433938977e-09,0.00028602741152484665,8.191468369641521e-08,2.349348037725114e-09,4.277397075205482e-09,2.7916454543265782e-08,1.4512263298343333e-08,5.179763685071928e-11,1.1667439199252538e-09,2.5337291726530146e-09,1.0221623161070913e-09,1.1571558125360991e-10,6.812374740486345e-08,2.405371946133284e-09,9.968102845952173e-08,3.854149755743001e-08,7.572628542326461e-11,9.984260608870891e-05,4.1336268602255745e-08,6.25395127975444e-10,7.504659885604282e-09,1.4921774782252017e-09,6.092912021547498e-07,8.508766155557303e-11,1.4017837770378108e-07,2.062904978975459e-09,4.150005277467171e-09,3.9601526167754466e-08,6.045378492309555e-10,4.6619705491312334e-08,7.316631907640465e-08,1.76666050581714e-10,0.010948812410419766,2.2331778359954276e-05,9.13088701975157e-08,3.9967253973529864e-07,4.496487271012495e-08,5.847850181684276e-07,2.5513354229887004e-08,1.0083220176367654e-07,2.941522561254799e-07,8.404557639868848e-06,8.995104537571381e-09,3.08708942549794e-07,5.007991316519238e-06,6.155633293732138e-05,2.4800115785461814e-07,0.00011068329917393564,7.482651544265139e-07,8.982224017189526e-10,1.3482067494060054e-07,1.436325338221588e-08,3.429866898968976e-09,1.1639243307834093e-10,5.908244475546041e-10,1.7846354678019322e-08,7.885236048450258e-09,7.685762721631215e-11,6.952782126341293e-09,1.2278394995956577e-07,8.353610768299778e-08,3.124589253550867e-10,0.01608330747476791,145.44211625578467,3559.721502,246.0,15.684387141358123,69.37772449767363,15.684387141358123,-15.684387141358123,,
