Energy (eV);Energy Off (eV);Satellite Energy Off (eV);Lbeta4;Lbeta4-2s;Lbeta4-3d;Lbeta4-3s;Lbeta4-3d*;Lbeta4-2p*;Lbeta4-4d;Lbeta4-4s;Lbeta4-3p*;Lbeta4-4d*;Lbeta4-5s;Lbeta4-2p;Lbeta4-4p;Lbeta4-3p;Lbeta4-4p*;Lbeta4-1s;Lbeta3;Lbeta3-2s;Lbeta3-3d;Lbeta3-3s;Lbeta3-3d*;Lbeta3-2p*;Lbeta3-4d;Lbeta3-4s;Lbeta3-3p*;Lbeta3-4d*;Lbeta3-5s;Lbeta3-2p;Lbeta3-4p;Lbeta3-4p*;Lbeta3-1s;Lgamma5;Lgamma5-2s;Lgamma5-3d;Lgamma5-3s;Lgamma5-3d*;Lgamma5-2p*;Lgamma5-4d;Lgamma5-4s;Lgamma5-3p*;Lgamma5-4d*;Lgamma5-5s;Lgamma5-2p;Lgamma5-4p;Lgamma5-3p;Lgamma5-4p*;Lgamma5-1s;Lbeta6;Lbeta6-2s;Lbeta6-3d;Lbeta6-3s;Lbeta6-3d*;Lbeta6-2p*;Lbeta6-4d;Lbeta6-4s;Lbeta6-3p*;Lbeta6-4d*;Lbeta6-5s;Lbeta6-4p;Lbeta6-3p;Lbeta6-4p*;Lbeta6-1s;Lbeta15;Lbeta15-2s;Lbeta15-3d;Lbeta15-3s;Lbeta15-3d*;Lbeta15-2p*;Lbeta15-4d;Lbeta15-4s;Lbeta15-3p*;Lbeta15-4d*;Lbeta15-5s;Lbeta15-4p;Lbeta15-3p;Lbeta15-4p*;Lbeta15-1s;Lbeta7;Lbeta7-2s;Lbeta7-3d;Lbeta7-3s;Lbeta7-3d*;Lbeta7-2p*;Lbeta7-4d;Lbeta7-4s;Lbeta7-3p*;Lbeta7-4d*;Lbeta7-5s;Lbeta7-4p;Lbeta7-3p;Lbeta7-4p*;Lbeta7-1s;Total;Total Off;Exp Energy (eV);Intensity;Error;Residues (arb. units);std+;std-;;red chi 2
3555.9395370748666;3554.357467793587;3559.1816104011655;0.0012387155547467167;2.6492813302918804e-06;1.313103565825758e-09;1.9948807016343e-06;2.659505854120521e-09;2.1226902976863948e-08;1.540137544600389e-08;3.7674856961521414e-07;1.2312493909931575e-08;1.646450217521821e-08;6.054429237070189e-07;2.8682069306070284e-08;1.9709073933140965e-08;1.1692456346733002e-07;1.7832011477840836e-08;3.886969262240615e-06;0.0032945171340816653;7.691967801203532e-06;2.1521405751394293e-09;4.3618850716484396e-06;8.399842742987637e-09;3.566266563159358e-08;4.0245707583677207e-08;9.558033745603504e-07;3.842989688326559e-08;6.729593440268653e-08;1.515099508867232e-06;1.4800170435114006e-07;5.993291340006316e-08;1.7526527767695673e-08;1.7865469354282774e-05;0.0002785025596870722;1.43786048548522e-08;5.094902926455814e-11;3.8040329385445497e-08;7.44303356844378e-11;1.148017970819214e-10;2.343982751322553e-09;7.99741104873879e-08;2.308157145199759e-09;2.4739341744884716e-09;9.723772061664086e-08;6.512930852590181e-08;4.186503446708838e-09;1.0051070858257552e-09;2.7378799939458663e-08;1.1596947051042524e-09;0.00010091269083388452;6.418312412812468e-07;8.634683378920293e-11;7.399020610822643e-08;1.7924817818085435e-10;4.388470196504468e-08;6.112400908324954e-10;4.1811242219882044e-08;6.345998501059441e-10;2.0866085328243143e-09;4.714715878412247e-08;7.591991990984873e-09;4.209092318957749e-09;1.5086311996557266e-09;1.342707424350084e-07;0.011527440931247768;5.682569330154386e-07;2.1607907357938016e-08;5.6601659845352486e-05;2.019686726965958e-07;8.842736626382109e-09;3.314993628489979e-07;2.408640922151638e-05;8.063851897101776e-08;3.1647567890265366e-07;5.336281669329861e-06;4.3620067051533103e-07;7.114747022754056e-06;4.882212563744177e-08;9.979770484213838e-08;0.00011929883370183144;3.3652461493960255e-09;1.0981297773335977e-10;7.888282692279165e-08;2.927161278916221e-10;7.581796933438903e-11;8.322638684016505e-09;8.1900228235181e-07;8.502615265320145e-10;2.1535322045387338e-08;1.3707481299842223e-07;1.4578614448121776e-07;7.371728208385296e-09;1.5685638979979926e-08;5.855224716564684e-10;0.016699789273460764;145.5445562640343;3559.967849;230.1;15.16904743218901;53.72166198804837;15.16904743218901;-15.16904743218901;;
3556.0857773213597;3554.5037080400803;3559.3278506476586;0.00123678095762351;2.642399761998274e-06;1.3109037270002857e-09;1.991706068072458e-06;2.6547866734705863e-09;2.1168164619829578e-08;1.5376662074463948e-08;3.761454527630125e-07;1.229191014467904e-08;1.643805332123532e-08;6.04472682337811e-07;2.860963073657624e-08;1.967742748176356e-08;1.1669014130260832e-07;1.7803748040147602e-08;3.850275428915668e-06;0.003288202380039536;7.663061510507734e-06;2.147427177925659e-09;4.352739723010061e-06;8.380704221901141e-09;3.552847131662432e-08;4.0166003112552906e-08;9.539140814048382e-07;3.83465269501863e-08;6.716252151799835e-08;1.5121015220941165e-06;1.4738893087256973e-07;5.981426368888664e-08;1.7491731271871297e-08;1.8085924197895582e-05;0.0002799801113233355;1.4404681480595038e-08;5.111237096274783e-11;3.8137962932577546e-08;7.467908847147759e-11;1.149783840679563e-10;2.3558603060700154e-09;8.035014740252777e-08;2.3161487620239004e-09;2.4855152213592374e-09;9.771050715334464e-08;6.563980777113314e-08;4.204169239822808e-09;1.0084092357939021e-09;2.7483640661512516e-08;1.1610624367350735e-09;0.00010069536536329162;6.352376181103745e-07;8.609200025820964e-11;7.382602058455178e-08;1.7872507087614502e-10;4.2987657228316256e-08;6.098994540589146e-10;4.1716365593952044e-08;6.327527610622558e-10;2.0818682317646556e-09;4.704157517062519e-08;7.574607624639314e-09;4.1972499618565295e-09;1.5053598305251918e-09;1.3540362872946082e-07;0.011407363963560964;5.714501792349435e-07;2.2299829130011686e-08;5.755464853168843e-05;2.099683876669122e-07;8.872249654915247e-09;3.2679415235424453e-07;2.372510524277325e-05;8.259624681528916e-08;3.1186047837884054e-07;5.2687587298523015e-06;4.2860815640935663e-07;7.365397955693965e-06;4.802385349350704e-08;9.999885375307979e-08;0.00011748928652786369;3.377781461618223e-09;1.1105876191016838e-10;7.976954771497503e-08;2.9643648730498574e-10;7.6019418288024e-11;8.022763313889803e-09;8.054374104484314e-07;8.593905440755482e-10;2.0723234617163387e-08;1.34060476726867e-07;1.4363646922474744e-07;7.468724581650236e-09;1.5426832727296114e-08;5.865533401156034e-10;0.016571788066524824;145.54442826282735;3559.918576;198.9;14.10319112825179;22.455943283111168;14.10319112825179;-14.10319112825179;;
3556.232017567853;3554.6499482865734;3559.4740908941517;0.0012348508881929387;2.6355449483363754e-06;1.3087094132012719e-09;1.9885389393682065e-06;2.650080074445885e-09;2.1109670195653572e-08;1.5352008124591453e-08;3.755437823804413e-07;1.2271377921486535e-08;1.6411668134887765e-08;6.035047708190672e-07;2.8537473663096925e-08;1.964585717099356e-08;1.1645643065431682e-07;1.777555125299935e-08;3.814121423085765e-06;0.003281905758429755;7.634317542198663e-06;2.142729309817553e-09;4.343622972127412e-06;8.36163108224195e-09;3.5395039117012635e-08;4.0086535102794483e-08;9.520303809371019e-07;3.826342800663029e-08;6.702950486217128e-08;1.5091124218715924e-06;1.4678010772417525e-07;5.969596495515089e-08;1.7457038259882888e-08;1.8311472022585597e-05;0.0002814693947058472;1.4430829168957105e-08;5.1276499280748995e-11;3.823600751434776e-08;7.492909296829346e-11;1.1515537871641869e-10;2.3678279542574612e-09;8.072882718158608e-08;2.3241818878262153e-09;2.4971774390235592e-09;9.818673779208428e-08;6.618773421761254e-08;4.2219449834732634e-09;1.0117276737853513e-09;2.7589021659970012e-08;1.1624325886338594e-09;0.0001004787406354845;6.287316164438308e-07;8.583829544244256e-11;7.366241335785507e-08;1.782042568951088e-10;4.2117080050610025e-08;6.085632195739836e-10;4.16218111179087e-08;6.3091371946619e-10;2.077144051063269e-09;4.693634557242612e-08;7.557282502077335e-09;4.185457549977627e-09;1.5020989609288572e-09;1.3655093099047777e-07;0.011289150264397245;5.746705330101174e-07;2.3026849727467043e-08;5.851988058979945e-05;2.184441060376722e-07;8.901915042728903e-09;3.2218834860739493e-07;2.3371421413336996e-05;8.462175714987481e-08;3.0734534117031863e-07;5.202506422527872e-06;4.212092876164494e-07;7.6193076438498145e-06;4.724441238804287e-08;1.0020061139699058e-07;0.00011572044669132093;3.3903904326561166e-09;1.1232615695748408e-10;8.067062119010924e-08;3.002298309047706e-10;7.6221687876912e-11;7.738375433858432e-09;7.916430597368614e-07;8.686660115307858e-10;1.9955372323366205e-08;1.3114370712921717e-07;1.4147758851841765e-07;7.56766817449895e-09;1.516657821126068e-08;5.875869429422344e-10;0.0164457573321959;145.54430223209303;3559.869305;188.1;13.714955340794953;11.58993258640615;13.714955340794953;-13.714955340794953;;
3556.378257814346;3554.7961885330665;3559.620331140645;0.0012329253323400747;2.6287167509140433e-06;1.3065206059368053e-09;1.9853792920856904e-06;2.6453860122501963e-09;2.1051418354068903e-08;1.532741340608327e-08;3.749435538477053e-07;1.225089706852175e-08;1.638534641203365e-08;6.025391816989064e-07;2.8465596595198963e-08;1.9614362756831928e-08;1.1622342861973013e-07;1.7747420908507917e-08;3.7784968802408246e-06;0.003275627199919513;7.605734685554365e-06;2.1380469024136898e-09;4.334534700409925e-06;8.342623026339899e-09;3.526236324270156e-08;4.000730262028757e-08;9.501522511186479e-07;3.818059887925846e-08;6.689688286815822e-08;1.5061321731244836e-06;1.4617520008321152e-07;5.9578015819593984e-08;1.7422448321946337e-08;1.8542195110005053e-05;0.00028297053374017143;1.445704817877175e-08;5.144141927666623e-11;3.8334465670727364e-08;7.51803576034674e-11;1.1533278228282421e-10;2.379886605086072e-09;8.111017450022863e-08;2.3322568101054316e-09;2.508921584588146e-09;9.866644594405831e-08;6.677424836188808e-08;4.2398315736193825e-09;1.0150625070193058e-09;2.7694946118566395e-08;1.163805166512485e-09;0.00010026281364343093;6.223120094357469e-07;8.558571267248497e-11;7.349938145042839e-08;1.7768572281167721e-10;4.127199294888054e-08;6.07231368139601e-10;4.152757733683887e-08;6.290826786668556e-10;2.0724359177751513e-09;4.683146840980419e-08;7.540016356232526e-09;4.1737148026333526e-09;1.498848546519975e-09;1.377128929082542e-07;0.0111727615472192;5.779183018883495e-07;2.3791414578500174e-08;5.949695830478156e-05;2.2743765836714032e-07;8.931733805144142e-09;3.1767917413417557e-07;2.3025158800737836e-05;8.671797328454147e-08;3.029274002693158e-07;5.137493138121344e-06;4.139976416606705e-07;7.875214077833065e-06;4.648324487280225e-08;1.0040298023223204e-07;0.00011399110683818343;3.4030736622638e-09;1.1361567111470717e-10;8.158634202672612e-08;3.040981126400389e-10;7.642478248297821e-11;7.468457081001373e-09;7.776652404296002e-07;8.780910479021689e-10;1.9228646081328807e-08;1.28320371702174e-07;1.393132070325687e-07;7.668611751100923e-09;1.4905445936483312e-08;5.886232898464304e-10;0.01632165587061642;145.54417813063145;3559.820036;219.0;14.798648586948742;42.42362822910428;14.798648586948742;-14.798648586948742;;
3556.5244980608386;3554.942428779559;3559.7665713871374;0.0012310042760049452;2.6219150322320465e-06;1.3043372867923038e-09;1.982227102879731e-06;2.64070444228699e-09;2.0993407754142254e-08;1.530287772939737e-08;3.7434476256343215e-07;1.2230467414667465e-08;1.6359087949348524e-08;6.015759075552127e-07;2.8393998052485942e-08;1.95829439962561e-08;1.159911323110277e-07;1.7719356799589334e-08;3.74339167309978e-06;0.0032693666355069822;7.577311741098011e-06;2.1333798876902e-09;4.325474789878599e-06;8.323679758218055e-09;3.5130437958677675e-08;3.992830473552454e-08;9.482796700193689e-07;3.8098038401077876e-08;6.676465397664957e-08;1.5031607409504463e-06;1.4557417351661177e-07;5.946041490970663e-08;1.738796105030324e-08;1.8778174554791647e-05;0.00028448365396355825;1.4483338770054446e-08;5.160713604931706e-11;3.843333996237117e-08;7.543289087677419e-11;1.1551059602752399e-10;2.392037179200143e-09;8.149421432100105e-08;2.340373818849609e-09;2.520748423969061e-09;9.914966542509025e-08;6.740056854144869e-08;4.257829915163263e-09;1.0184138435979935e-09;2.7801417238583343e-08;1.1651801760996745e-09;0.00010004758139619921;6.159775820652377e-07;8.533424532820938e-11;7.333692190515052e-08;1.7716945529819152e-10;4.045145967980003e-08;6.059038806225596e-10;4.143366280402317e-08;6.27259592350706e-10;2.0677437593670695e-09;4.672694211183377e-08;7.522808921531329e-09;4.162021441106737e-09;1.4956085431829276e-09;1.3888976326906767e-07;0.011058160502186167;5.811937977766511e-07;2.4596184183551897e-08;6.048543172841405e-05;2.3699471956171673e-07;8.961706966315788e-09;3.1326394763924334e-07;2.2686124380357413e-05;8.888796072737224e-08;2.9860389043514376e-07;5.073688241991632e-06;4.069670551241261e-07;8.131641930931528e-06;4.5739812278282243e-08;1.0060596272958422e-07;0.00011230010387951016;3.4158317564663793e-09;1.149278277777089e-10;8.251701198090338e-08;3.0804335308699026e-10;7.662870651851713e-11;7.212069902149397e-09;7.635477457175795e-07;8.876688548229913e-10;1.8540225747457962e-08;1.2558655269523253e-07;1.3714681033772644e-07;7.771609874314766e-09;1.4643971768476044e-08;5.896623905815221e-10;0.016199443248210307;145.54405591800904;3559.770768;237.0;15.394804318340652;60.35702716532754;15.394804318340652;-15.394804318340652;;
3556.6707383073317;3555.0886690260522;3559.9128116336306;0.0012290877051822535;2.615139655677078e-06;1.3021594374301003e-09;1.979082348495372e-06;2.6360353201583e-09;2.0935637064195995e-08;1.5278400905748905e-08;3.737474039445768e-07;1.221008878951774e-08;1.6332892544321143e-08;6.006149409954812e-07;2.8322676564515356e-08;1.955160064721489e-08;1.1575953885519879e-07;1.7691358719959785e-08;3.7087959055172164e-06;0.0032631239965193433;7.549047520472688e-06;2.128728197998202e-09;4.3164431231621345e-06;8.30480098358093e-09;3.4999257584341925e-08;3.984954052357636e-08;9.464126158168843e-07;3.8015745411399564e-08;6.66328166360258e-08;1.5001980906189118e-06;1.449769939757039e-07;5.934316085969114e-08;1.7353576039208485e-08;1.9019489958803847e-05;0.00028600888257067765;1.4509701204009617e-08;5.1773654738627867e-11;3.8532632970823444e-08;7.56867013599086e-11;1.1568882121572936e-10;2.4042806088596417e-09;8.18809718973195e-08;2.3485332065621096e-09;2.5326587320146085e-09;9.963643046150692e-08;6.806797195815436e-08;4.275940922054781e-09;1.0217817925154443e-09;2.7908438238878992e-08;1.1665576231410801e-09;9.983304091885213e-05;6.097271314038978e-07;8.50838868383371e-11;7.317503178530926e-08;1.7665544112452947e-10;3.965458342011152e-08;6.045807379938447e-10;4.134006608087959e-08;6.25444414538594e-10;2.0630675037147193e-09;4.662276511632474e-08;7.505659933882882e-09;4.150377188634801e-09;1.4923789070317567e-09;1.4008179608114986e-07;0.010945310766456514;5.844973370156957e-07;2.544405662480194e-08;6.148479590747115e-05;2.4716500407311106e-07;8.991835559320678e-09;3.089400800450225e-07;2.235413085220863e-05;9.113493405918346e-08;2.943721438981841e-07;5.011062038336122e-06;4.00111611488645e-07;8.386897232657453e-06;4.5013594067968635e-08;1.0080956137232394e-07;0.00011064631706544837;3.4286653276402125e-09;1.1626316604796859e-10;8.346294007099651e-08;3.1206764221689044e-10;7.683346442643743e-11;6.968348079440587e-09;7.493319896616626e-07;8.974027191675835e-10;1.7887515200314645e-08;1.2293853396595628e-07;1.349816656418192e-07;7.876718979213603e-09;1.438265651405686e-08;5.907042549443477e-10;0.016079079757449915;145.54393555451827;3559.721502;246.0;15.684387141358123;69.29012904492737;15.684387141358123;-15.684387141358123;;
3556.816978553825;3555.2349092725453;3560.0590518801237;0.0012271756059211594;2.6083904855150485e-06;1.2999870395890978e-09;1.9759450057675195e-06;2.6313786016637485e-09;2.087810496173271e-08;1.5253982747106998e-08;3.731514734263452e-07;1.2189761023374746e-08;1.6306759995250056e-08;5.996562746566936e-07;2.8251630670718548e-08;1.952033246862443e-08;1.1552864539395498e-07;1.7663426464132436e-08;3.6746999065568314e-06;0.003256899214611023;7.5209408463187025e-06;2.1240917660614015e-09;4.307439583493356e-06;8.285986409803365e-09;3.4868816492893045e-08;3.9771009064067003e-08;9.445510667959398e-07;3.793371875579921e-08;6.65013693023144e-08;1.4972441875701274e-06;1.4438362779102949e-07;5.922625231042427e-08;1.731929288491898e-08;1.9266219098316067e-05;0.00028754634843977884;1.4536135743036707e-08;5.194098052602899e-11;3.863234729872299e-08;7.594179769721336e-11;1.1586745911753085e-10;2.416617838115411e-09;8.227047277751392e-08;2.356735268287626e-09;2.5446532926298382e-09;1.0012677569610069e-07;6.877779550622575e-08;4.294165517397302e-09;1.025166463666263e-09;2.8016012355912757e-08;1.1679375133993147e-09;9.961918925234858e-05;6.035594668553008e-07;8.483463068001009e-11;7.301370817443031e-08;1.7614366715725694e-10;3.8880505018593723e-08;6.032619213279794e-10;4.1246785736910365e-08;6.236370995829158e-10;2.058407079100052e-09;4.651893586976634e-08;7.48856913066949e-09;4.138781770392331e-09;1.4891595944088124e-09;1.4128925070407027e-07;0.010834176895539824;5.878292404552177e-07;2.6338192743221247e-08;6.249448813690794e-05;2.580026677027624e-07;9.022120626246044e-09;3.0470507071924875e-07;2.2028996462780125e-05;9.346226403166597e-08;2.902295862736742e-07;4.949585735954478e-06;3.9342562961997573e-07;8.639069022956204e-06;4.430408721022669e-08;1.0101377865629662e-07;0.00010902866615598573;3.441574994593956e-09;1.1762224130512917e-10;8.442444276703437e-08;3.161731422996964e-10;7.703906068050254e-11;6.736491943853413e-09;7.350568898263611e-07;9.072960157588957e-10;1.7268130083441495e-08;1.2037278875657307e-07;1.3282082405214633e-07;7.983997450079686e-09;1.4121965862010327e-08;5.91748892775466e-10;0.015960526385017163;145.54381700114584;3559.672237;231.9;15.228263197095066;55.122930788424554;15.228263197095066;-15.228263197095066;;
3556.9632188003175;3555.381149519038;3560.2052921266163;0.0012252679643250067;2.6016673868842483e-06;1.2978200750843656e-09;1.9728150516205012e-06;2.626734242799447e-09;2.082081013335883e-08;1.5229623066190943e-08;3.7255696646210184e-07;1.2169483947245053e-08;1.6280690101239475e-08;5.986999012051689e-07;2.8180858920319436e-08;1.948913922036325e-08;1.1529844908363704e-07;1.763555982741352e-08;3.641094224725265e-06;0.0032506922217617647;7.492990552151644e-06;2.1194705249735816e-09;4.2984640547054165e-06;8.267235745919002e-09;3.473910911071535e-08;3.969270944114584e-08;9.426950013477607e-07;3.785195728607584e-08;6.637031043914365e-08;1.4942989974141232e-06;1.4379404166722735e-07;5.910968790941721e-08;1.7285111185681472e-08;1.951843756251636e-05;0.00028909618215937257;1.4562642650737005e-08;5.210911863485908e-11;3.873248557001338e-08;7.619818860642297e-11;1.1604651100792251e-10;2.4290498229877925e-09;8.266274280894739e-08;2.364980301638758e-09;2.556732898903415e-09;1.0062073619420661e-07;6.953143635426978e-08;4.312504633555295e-09;1.0285679678545989e-09;2.8124142843771076e-08;1.1693198526540262e-09;9.940602345343986e-05;5.974734103677266e-07;8.458647037836024e-11;7.285294817610368e-08;1.7563412035877384e-10;3.8128401318663934e-08;6.019474118023372e-10;4.115382034964681e-08;6.218376021647306e-10;2.0537624142084893e-09;4.6415452827268314e-08;7.471536250736693e-09;4.127234913475513e-09;1.4859505618833091e-09;1.4251239198181194e-07;0.010724724335650223;5.911898335309954e-07;2.72820443219786e-08;6.351388526278471e-05;2.6956690063564135e-07;9.052563218279848e-09;3.005565038808e-07;2.1710544831881803e-05;9.587348487265955e-08;2.8617373267344764e-07;4.8892314154551394e-06;3.869036528569514e-07;8.886039805700461e-06;4.361080556801781e-08;1.0121861708999488e-07;0.00010744610968285797;3.4545613826511925e-09;1.1900562580420462e-10;8.540184418491431e-08;3.20362090951304e-10;7.724549978557962e-11;6.515762206256284e-09;7.207587911479822e-07;9.173522101760245e-10;1.667987790263683e-08;1.178859683193257e-07;1.3066712415695824e-07;8.09350570105768e-09;1.3862330642735489e-08;5.927963139594017e-10;0.015843744790125965;145.54370021955094;3559.622974;234.9;15.326447729333761;58.05543201350747;15.326447729333761;-15.326447729333761;;
3557.1094590468106;3555.527389765531;3560.3515323731094;0.0012233647665510544;2.59497022578857e-06;1.2956585258067387e-09;1.9696924630676286e-06;2.6221021997568992e-09;2.0763751274709024e-08;1.5205321676466362e-08;3.719638785232771e-07;1.2149257392835934e-08;1.6254682662195175e-08;5.977458133364142e-07;2.8110359872254055e-08;1.9458020663267364e-08;1.150689470951224e-07;1.7607758605898423e-08;3.6079696223630304e-06;0.0032445029502747172;7.465195482242039e-06;2.114864408196111e-09;4.289516421228032e-06;8.248548702608817e-09;3.461012991677465e-08;3.9614640743460305e-08;9.408443979694084e-07;3.777045986021075e-08;6.623963851769637e-08;1.491362485929685e-06;1.4320820267799893e-07;5.899346631077573e-08;1.725103054172052e-08;1.9776218361589622e-05;0.00029065851605540523;1.4589222191920529e-08;5.227807433077401e-11;3.8833050430155674e-08;7.645588287941637e-11;1.1622597816682645e-10;2.4415775316484015e-09;8.30578081422024e-08;2.3732686068229124e-09;2.568898353236553e-09;1.0111834744988278e-07;7.033035222247874e-08;4.3309592122633855e-09;1.0319864168032177e-09;2.823283297419136e-08;1.1707046467019696e-09;9.919354059456665e-05;5.91467796621816e-07;8.433939950608317e-11;7.269274891381156e-08;1.7512678778646888e-10;3.739748355038705e-08;6.006371906964606e-10;4.1061168504594454e-08;6.200458772909094e-10;2.049133438126164e-09;4.631231445250272e-08;7.45456103438339e-09;4.115736346885692e-09;1.4827517662499075e-09;1.4375149037962223e-07;0.01061691939702433;5.945794463433634e-07;2.8279385656942685e-08;6.454230106255471e-05;2.8192267993154937e-07;9.083164395802231e-09;2.964920451743888e-07;2.139860478444598e-05;9.837230177588145e-08;2.8220218400488426e-07;4.8299719978373305e-06;3.80540438670978e-07;9.125506509523697e-06;4.293327930657519e-08;1.0142407919463711e-07;0.00010589764329752177;3.467625123734314e-09;1.2041390929862453e-10;8.639547628544938e-08;3.246368043325047e-10;7.745278627789105e-11;6.305474742730865e-09;7.064714271465637e-07;9.27574861665581e-10;1.6120740208791847e-08;1.1547489132453802e-07;1.2852319673164878e-07;8.205306260657807e-09;1.360414736591572e-08;5.938465284248923e-10;0.01572869729466255;145.5435851720555;3559.573713;225.9;15.029970059850418;48.9876309810673;15.029970059850418;-15.029970059850418;;
3557.2556992933037;3555.673630012024;3560.4977726196025;0.0012214659988102608;2.5882988690909797e-06;1.2935023737224783e-09;1.9665772172108424e-06;2.6174824289220507e-09;2.0706927090372894e-08;1.5181078392142112e-08;3.7137220509929283e-07;1.2129081192552266e-08;1.6228737478821145e-08;5.967940037750033e-07;2.804013209509277e-08;1.9426976559126298e-08;1.1484013661373975e-07;1.7580022596468597e-08;3.575317070189258e-06;0.0032383313327747063;7.437554491497339e-06;2.1102733495556008e-09;4.280596568083983e-06;8.229924992190294e-09;3.4481873442025884e-08;3.9536802064130785e-08;9.389992352631944e-07;3.7689225342329216e-08;6.610935201666795e-08;1.488434619063416e-06;1.4262607826116833e-07;5.8877586175163846e-08;1.7217050555227414e-08;2.0039631502636932e-05;0.00029223348421889185;1.4615874632612224e-08;5.2447852922155666e-11;3.89340445463407e-08;7.671488938297142e-11;1.1640586187911218e-10;2.454201944604758e-09;8.345569523532401e-08;2.3816004866692965e-09;2.58115046747371e-09;1.0161964539218209e-07;7.11760612867074e-08;4.3495302047363436e-09;1.035421923162587e-09;2.8342086036580647e-08;1.172091901357043e-09;9.898173776376285e-05;5.855414731947683e-07;8.409341168302333e-11;7.253310753076243e-08;1.746216565918973e-10;3.6686995790390674e-08;5.993312393914213e-10;4.0968828795181275e-08;6.182618802913644e-10;2.0445200803373067e-09;4.620951921764897e-08;7.4376432233525385e-09;4.104285801513661e-09;1.4795631645273804e-09;1.450068221247221e-07;0.010510729228168474;5.979984137371896e-07;2.9334348940777202e-08;6.557898373323056e-05;2.95141654484722e-07;9.113925228477242e-09;2.9250943840524665e-07;2.1093010187226818e-05;1.0096259854539545e-07;2.7831262344696467e-07;4.771781214384767e-06;3.7433094886330603e-07;9.35501333938104e-06;4.227105431906904e-08;1.0163016750424145e-07;0.00010438229820041651;3.4807668564493097e-09;1.218476996903654e-10;8.740567907831384e-08;3.289996805082475e-10;7.766092472526252e-11;6.104995877467528e-09;6.9222591437074e-07;9.379676261609634e-10;1.5588856629502163e-08;1.13136533991022e-07;1.2639147038658782e-07;8.31946386031053e-09;1.334777899632927e-08;5.948995461451052e-10;0.015615346886484433;145.5434718216473;3559.524453;216.0;14.696938456699069;39.01952454280067;14.696938456699069;-14.696938456699069;;
3557.401939539797;3555.8198702585173;3560.6440128660956;0.0012195716473670103;2.581653184506841e-06;1.2913516008728697e-09;1.9634692912402723e-06;2.61287488687419e-09;2.0650336293820613e-08;1.5156893028166423e-08;3.707819416974692e-07;1.2108955179492808e-08;1.6202854352615458e-08;5.958444652744256e-07;2.797017416696113e-08;1.9396006670678132e-08;1.146120148391772e-07;1.7552351596787568e-08;3.5431277419941572e-06;0.003232177302206326;7.410066445344519e-06;2.1056972832414373e-09;4.271704380885379e-06;8.211364328606086e-09;3.435433426882435e-08;3.945919250072341e-08;9.371594919360398e-07;3.760825260265975e-08;6.597944942222038e-08;1.4855153629287147e-06;1.4204763621380237e-07;5.876204616976422e-08;1.7183170830348192e-08;2.0308743531685012e-05;0.00029382122253410854;1.464260024005897e-08;5.2618459760530726e-11;3.903547060770697e-08;7.697521705953642e-11;1.1658616343462186e-10;2.4669240548885796e-09;8.385643085814448e-08;2.3899762466565042e-09;2.593490063035811e-09;1.0212466639154638e-07;7.207014163051638e-08;4.368218571781119e-09;1.0388746005201688e-09;2.8451905338035694e-08;1.1734816224503647e-09;9.87706120645535e-05;5.796933007020948e-07;8.384850057575559e-11;7.237402118972205e-08;1.741187140199508e-10;3.599621348791773e-08;5.980295393691441e-10;4.087679982270341e-08;6.164855668162492e-10;2.039922270721516e-09;4.610706560333619e-08;7.4207825608213845e-09;4.092883010123695e-09;1.4763847139572001e-09;1.4627866935106953e-07;0.010406121790992272;6.014470753835571e-07;3.045146393630575e-08;6.662311352092995e-05;3.0930314978754247e-07;9.144846795346647e-09;2.8860650242510636e-07;2.0793599790304932e-05;1.0364844535702279e-07;2.74502813093606e-07;4.714633577805618e-06;3.682703402689972e-07;9.571997325749004e-06;4.1623691670149856e-08;1.0183688456570608e-07;0.00010289913964690421;3.4939872261722446e-09;1.233076237086122e-10;8.843280083101543e-08;3.334532029767455e-10;7.786991972738022e-11;5.913738112434292e-09;6.780507758854198e-07;9.48534259414686e-10;1.5082510540895146e-08;1.1086802088339682e-07;1.2427417798685704e-07;8.436045527196039e-09;1.309355592962233e-08;5.959553771378918e-10;0.015503657236651381;145.54336013199747;3559.475195;240.0;15.491933384829668;62.95111228198465;15.491933384829668;-15.491933384829668;;
