3505.237831,162.9
3505.190361,150
3505.142892,141
3505.095425,131.1
3505.04796,159
3505.000134,149.1
3504.952672,161.1
3504.905211,192
3504.857752,150.9
3504.810294,171
3504.762838,165.9
3504.715384,140.1
3504.667931,153.9
3504.62048,162.9
3504.57303,132
3504.525582,170.1
3504.478135,159.9
3504.43069,168
3504.383246,143.1
3504.335442,150.9
3504.288002,161.1
3504.240563,138.9
3504.193126,140.1
3504.14569,143.1
3504.098256,156.9
3504.050823,164.1
